Hour_1,Hour_2,Hour_3,Hour_4,Hour_5,Hour_6,Hour_7,Hour_8,Hour_9,Hour_10,Hour_11,Hour_12,Hour_13,Hour_14,Hour_15,Hour_16,Hour_17,Hour_18,Hour_19,Hour_20,Hour_21,Hour_22,Hour_23,Hour_24,month
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0365770720343,346.2629420249999,460.2516653109376,432.9645099609375,446.1932475,372.7649387109375,285.4465633584601,173.21437367238377,48.70189670268059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.19582610022715,329.8113,450.3667243359374,516.8684634750001,527.5994724,484.4433167437501,387.18685687499993,235.169434201172,68.71654703537598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.68741186325336,183.63994002187223,212.0307034317549,142.29534120885407,169.5490460527235,85.11766985672824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.94873340083234,60.527739467078135,238.23235308903813,166.8678343869767,0.0,178.25539715583267,259.9383173822367,124.34851844239576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.5572112287204,361.7622354937501,482.5410062484376,544.869868725,554.5765402734376,506.5766279437501,403.73444986875,245.29311132893807,67.93144318060529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.1182080838842,359.7482338734375,483.2557475484375,547.4114880609376,556.56591046875,507.2093886234374,400.4694052734375,240.2913990890815,63.722775150181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.42442199871277,339.1995430687499,464.0432769984375,530.1984665250001,539.5212932484375,493.8052353609375,390.0925421859375,230.54441496572775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.00171502976187,334.2144244359375,450.46394859374993,513.5581230609374,518.497004025,473.50033142343744,372.8620350000001,219.49453512928707,57.234301026846886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.77879110238264,139.32752257168423,303.72611771518393,306.35245499569,249.5575809645833,164.69994498754403,127.37246045781514,49.69172444124974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.64027272984411,159.0541189932031,55.82277104330952,0.0,0.0,62.38416189066294,98.43505612068712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.12064806826152,343.24067462343754,469.7993216109375,545.4815657484374,556.8702508687501,507.45439119375,397.5392587359375,151.51276182922606,58.52124287109734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.04003842572915,157.38241097640054,180.8923674465268,143.75670162175757,228.5755524514775,233.2605641514509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.43730232122476,336.1143099234376,462.3333380859375,532.5952086,538.8171516,492.2679621234375,388.36345786875,227.2493313318997,55.66958580884236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.53953792735519,189.70149979662807,316.17072831093753,346.8970489359375,336.46375546875,255.84453106019456,157.62731003787064,95.74506005859377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.1221219344613,179.6930288289348,399.35013811875,292.2353054827444,274.66212413444714,227.2923834161584,240.24101430734763,76.47587009363987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.92580825344,47.13150866454578,123.81211464453078,317.90834942343747,253.4568004744007,140.9573875043496,213.1258709415777,124.95596251293289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.30739679804116,251.1396210411621,0.0,0.0,173.24142497117415,126.50542137398054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.73871112800461,235.7835400704524,442.960470225,380.440835775,422.1557574609375,335.20790214843754,189.5636732005372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.16366990242612,294.1323708554356,357.5983383984375,385.708070475,385.037309475,221.7581790978144,277.23308299361724,197.14722269982136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.5918130235605,410.2125671109375,307.2171579749999,312.4428450609375,212.21852528539907,187.1626686745583,121.15072706186048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.87752747654,298.5466298183659,425.1839319,357.6700764,251.02105675787985,466.23074281875006,368.2556475609375,113.42186491177614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.12613518623965,0.0,0.0,0.0,47.98700127887429,50.90399018340717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.25415869553422,240.3637876310884,315.7713122484375,267.9606306388184,140.2398559468867,72.94196099251313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.558385623748535,286.2839740848272,417.72464881875,491.4221398734374,209.4701242446796,0.0,305.91379777686,117.6399504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.34131474130648,292.922111975297,427.0661423437501,398.787909975,520.9891250484375,394.9731679359376,300.8985453147436,216.35435948044395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.63126264076872,300.9204242638896,434.429970975,513.1319039437501,530.6968344234375,480.9126090234375,380.200664025,214.42304955544057,48.08241874740905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.7045837359375,460.0731335484375,358.12339290000006,199.45156881626724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.97878458068774,285.7383150561659,420.0801696,493.6073444859375,479.0699754749999,354.069486225,288.2492262763295,141.02327218695348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.28849883968917,91.3156278414052,402.5232717187501,475.3940129859376,320.37104019374993,145.34379291770006,65.76158964277711,54.97754614554618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.7918274846226,268.0066656666551,250.2890265550877,250.89616317067376,224.17901023326013,324.4850217984375,362.7580179234375,126.71377507409512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.91421856286952,291.96552686345507,432.3063295687501,514.2016318359375,534.3394994437501,486.36194837343743,385.43557381875,222.68980906790276,51.97374185924584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.5180902482822,296.9695090140041,439.2699129,391.6996761234375,426.26022586875,399.0009177984375,292.0607111893634,157.65297533390628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.21257772447419,269.0507208485231,408.2392314,413.06034144375,377.0969061234375,328.0663386,170.3904684475496,120.99081950606195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.5046102056027,380.9097196734375,460.43526847499993,480.5542248609374,444.4248998109375,353.8012189359375,203.33329355197932,48.17377948344725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.00380216043172,386.38434436875,335.46406359375,383.3767012359375,442.2302152734375,249.241909611846,112.64771090407493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.34593339573365,0.0,295.7450779297916,363.3739059234375,439.759367775,348.55353786093747,198.5104063038665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.6982076865538,315.90445093593746,258.16453505438784,314.18763242343744,80.27117471646869,366.5494965234374,132.89395862889893,52.90875316275157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.68893393738405,253.7166009132062,393.828250725,473.6626674609375,494.62942449375,456.9520269234375,365.4691843359375,212.50284915239573,51.74314673022951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.1653093426678,256.40716503197405,391.204174725,362.35183359375,490.1212799437501,386.1605935687501,294.092842521307,205.66057124399148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.54708920729104,149.907727401355,385.67134344375006,466.83055794375,377.314917525,362.26637094375,295.22884603527973,131.61589654705412,50.52128245353526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.66575497656,108.78305857557412,79.63987231732044,316.12315464843755,168.52408201417524,237.6479417403377,120.14636887161748,48.9292779177593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.63940353737,232.4251330588949,316.6860431109375,339.8220150609375,269.81506272463963,253.651645589406,139.3936163384113,49.61277241110878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.49994862727509,223.91383541326937,133.84216839505464,145.4103193896766,134.66477888364682,78.81810145956798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.63475088485308,153.32954196550207,81.56336998239833,0.0,62.55131511550349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.78263077953068,374.910128775,456.1902954984375,482.0813361,450.3900146484375,362.9457634359375,216.497243476774,59.80464321906279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.3668957933179,198.7998039858517,319.1488784859374,376.70175781875,331.03685671875,271.5312059360641,163.86160558231066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.72477318856254,63.860977211270864,65.7592591310807,0.0,51.65027143875191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.28674745845396,372.5978934234375,354.14238234375006,372.66565927500005,454.6092159984375,279.81071297457976,171.69412075227203,65.64622014323461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.81768056097945,190.65507692147176,72.68500359603006,56.83618771096194,52.00748791758039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.37719053982353,171.69412075227203,230.13708122322973,174.4021656319054,156.65472650452153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.35777964402186,150.36331717064783,88.61251355066757,99.86914147917813,123.15738495389564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.49629001398898,88.95530740668846,0.0,94.1920090248306,117.42495107616,70.90117071517419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.30227822765772,381.2489801859376,395.266414725,240.86783424097155,362.7279798187501,373.4692416,139.33575314775376,49.54401667398371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.99554353333552,91.33969221664358,71.88273975948883,380.41632336093744,240.2685598548157,0.0,226.8540247618838,71.33527266850183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.916236606242194,120.47005964476014,182.31508091291275,124.42042343176286,175.3723029523802,69.74554304545666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.77948932035868,248.63168032200588,397.35556599375,482.1426446484375,512.3256752249999,483.1588944,319.6256286234375,177.38789540028694,65.64992922999275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.08923317408147,376.90792187343743,467.47701,497.8222704,354.86863187343744,384.96890250000007,159.70049781504,70.30899819978552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.67798467734968,360.60316749843753,445.31194719375,472.9749941109374,305.6997146350424,129.04065712525144,230.0888309822428,75.61602032797073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.69671454135705,228.78397663650372,377.84334144375,379.4295307359375,503.3176836187499,476.0510762109376,395.31373756875,199.4397012553595,73.90013990380862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.02489914623999,62.13352496372308,100.57101285304144,111.92853181908386,71.96379006410204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.48018788127777,373.4400903187499,458.90147086875,489.4268818359374,470.1071466,391.4430156,257.5127967224122,91.02711073216892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.81067296496519,123.87229273286243,303.27914825374995,266.6484552935308,174.08614200532068,158.51931173615577,90.14329137039206,51.948051817431605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.21491838430854,87.14371355765405,52.69287346571917,88.2502844151076,132.95855505510372,49.09760898465764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.12046687275648,175.78585926387157,346.88911359375004,265.80859173831726,438.7687936734375,467.7451505999999,323.6045904,126.08227002353502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.81276574763476,182.1009520930323,325.3572977484376,432.61486862343753,426.2458229859376,424.6412484234375,445.6585223999999,243.69536585178764,115.64610127747515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.62436282278927,263.1713739045078,323.07988269375,384.69284319375,380.4342287484375,216.262647301594,183.37487399760371,68.65659747463093,62.81685575887818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.09431128751411,0.0,106.70100905035622,113.34518544845128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.51359950484776,259.0121603369858,406.8188256234375,373.627574775,437.2293193734374,424.7024584359375,319.6961752359375,213.9351145112913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.80732423347133,257.69107048426696,352.686768525,394.5609486,399.4495250484374,377.34330099375,330.94399747500006,223.14414598967957,80.72147842597786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.26256008849198,121.6421711842547,149.50231818822633,139.46713290379722,225.34212984376936,290.83386579576,289.16157142538634,143.18427972084962,79.69255673491051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.52553293258343,151.7966693071577,342.7068708984375,411.8005569234375,564.9248919234375,489.77603049375,374.10853252499993,211.87579440120015,62.98167684403872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.54950821964763,156.88824160561384,83.42893259084632,94.71382162553098,106.13705885253026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0425190235903,285.52883099632214,435.61779354843753,530.1648427359376,567.59433924375,540.6064477734374,462.042146475,330.16279944375,144.2419032760436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.1655056779899,168.56654907283465,420.8497839,404.9412271734375,128.1293506457466,116.24368073976,190.1505540472562,128.1293506457466,54.76295240689914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.85236659468372,194.15500302657145,438.11391999375,536.0866631859376,575.3348835609374,556.30575,476.8132785609375,343.2986739,155.911937432304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.48733552953712,305.4871705540609,452.9005874859376,547.1449649859376,579.015166275,556.5292205484374,473.9424071484375,341.4008218359375,156.34983764218538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.098827727142655,172.2915538139365,430.0555038609375,415.7178851109375,431.7876312749999,482.4971180859375,452.0351181937499,327.702149775,146.77698316756704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.9438024710586,113.1326295089414,149.3161609788192,212.44802579685168,119.75618562291244,116.38047081069972,65.52570340393522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.16096072850895,285.3546126543319,425.62103731875,512.681203125,543.1988016,520.91516806875,403.8743709,238.06627851261268,95.37840072176904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.09573653123452,0.0,94.96579326084375,0.0,155.40339561939956,48.46339346940565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.65672615013082,314.3067866859375,462.23197531875,237.76973644452704,197.2581660534568,240.52709224773952,187.9940855442868,149.17466877541526,56.48993364957861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.13383680774436,112.40414893868495,291.8937976682699,428.7989940609375,462.092719725,395.0415134859375,378.1691550000001,228.45987143473,160.79270999839966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.90370861982296,81.56106045039584,360.3475883109375,251.58088239406885,108.53411048590854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.65519499259608,179.59334432610373,281.62567916043145,256.584674567123,55.27975409046682,177.42752721129065,64.14854038170212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.49095333892618,323.35656136875,466.7671993359375,351.2089303734375,111.15718324608189,47.01266325409781,326.63854006875,59.75438919459997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.3276088770468,230.00315097194576,110.2833604417622,494.8841334937501,415.4496830859375,455.0486030999999,377.7118215609376,224.71583851340685,97.39158589529131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.1955385673118,346.72887624374994,494.4035660484374,591.7192959234375,630.0038949750001,610.0844840999999,530.6282943609374,397.40964046875,209.0619109630539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.2688936886006,350.89235999999994,503.1114747749999,488.02975869375,191.5746683360223,206.73465469594203,59.07838482247113,223.8548862532789,163.7305852870292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.7142604200684,365.2403442187499,520.7264205609374,619.9399052437499,659.3452866000001,638.351552475,557.8707937359375,422.07781937343753,226.38134072419896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.00634838629991,172.93869456418597,154.06047245731432,405.633071025,392.10034500000006,407.0342021484376,493.705996875,312.0703843359375,66.136701692419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.15170636854504,345.8247322359375,422.2944999,298.7445648194125,466.44830121093753,321.9669755859375,229.3267920996585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.8136642624102,176.82003395930838,329.16982464843744,374.3967757359375,157.28743256282493,157.21497536780453,62.30431387440248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.98957920525783,394.648274475,552.9098957484375,655.2056511,690.3666775687499,669.0081723609375,584.316758025,444.33936421875,174.09982305296273,51.69894817937873,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.21575244031412,386.90331523593744,538.5069719859376,639.6136481109376,679.88581171875,657.4673810249999,575.8014371484376,437.1177920484376,134.63826544651863,48.44368532597358,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.05979772409245,389.8176141234374,541.51619169375,639.2399473687499,678.01222636875,655.8472416234375,576.0210302437499,442.261535625,168.32391242250327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.43176004847598,384.1631357484375,531.5192063999999,626.3620323187498,660.84029431875,637.0536473437498,559.5759965249999,428.5195614984376,162.2058525226191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.29705960269344,0.0,308.2407915234375,482.99741319375,665.1851456249999,661.2406164,584.5680643359376,454.4258610937501,275.16463813120333,67.75056730501717,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.75244892647962,240.44455112882915,438.702284475,465.4341987749999,530.6937529359374,326.3374974234375,183.20202757460785,303.6290356256309,77.57626718352994,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.92090133129,435.86988046875,594.3617316,695.8695743999999,735.0984420609374,711.0934496859375,626.9556652734375,486.6674456109375,297.9673896534605,77.68119593976002,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.0909545355024,424.65983844375006,578.54907849375,676.72332,714.67670649375,692.6020164984376,610.9127848687499,474.1721571234375,288.5406545057087,75.78502180103135,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.47363052368216,409.45025086875,558.7142613609375,656.8887575250001,697.2840859359376,684.55542211875,499.1576460609375,352.12665058593745,140.04413504359528,75.3215091578985,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.60114220410136,226.24737010961704,361.18928356875,518.1727260937499,529.4696652984376,233.59291763207847,484.8670174359375,324.68131562343746,146.17270324490224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.51485900485076,188.36060391947663,314.364530025,331.28931474843745,374.1278775609375,380.41632336093744,317.0744743359376,164.08437316405875,75.90053635584,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.3777805850465,446.212678275,600.13294306875,594.4114410609374,610.9127848687499,136.10773367345752,556.1094728109375,509.2765036734375,323.23292436093743,96.85826776350214,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.62489120049236,0.0,156.20321899140646,279.3666453159321,446.5610667984375,309.30819294375004,475.8344199984374,461.2346291109374,280.9073237355888,80.070448721522,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.03886849715541,271.898022373561,482.3732750484375,633.3524020687499,743.8666048734376,783.9368964984375,640.7565830859375,553.6013915249999,435.2713053609375,238.0469913180111,51.84351201997476,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.218240800259416,275.8291688328549,487.74726,648.16786636875,748.40937136875,651.1996405687499,616.0734830250001,527.2687768359375,259.8089694674715,207.33389412345312,104.23323658418006,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.704511600153545,272.6153803423347,480.1587502359374,638.66034106875,738.71056861875,777.177253125,381.0703972359374,669.3798345609376,528.78235921875,339.904840275,109.63624250430232,0.0,0.0,0.0,0.0,0.0,0.0,2
